balls_faced_career,runs_weight_curve,wkts_weight_curve
291,0.18536217407346867,0.17264651985601664
292,0.18593589032289082,0.17318518539091277
293,0.18650920252731973,0.1737235002165105
294,0.1870821109713079,0.17426146456114644
295,0.1876546159392074,0.17479907865300848
296,0.18822671771516986,0.17533634272013576
297,0.188798416583147,0.17587325699041922
298,0.18936971282689063,0.17640982169160135
299,0.1899406067299524,0.1769460370512762
300,0.1905110985756846,0.17748190329688973
301,0.19108118864723977,0.17801742065574
302,0.19165087722757124,0.17855258935497687
303,0.1922201645994327,0.1790874096216023
304,0.19278905104537913,0.17962188168247062
305,0.19335753684776635,0.18015600576428825
306,0.1939256222887511,0.1806897820936142
307,0.19449330765029182,0.1812232108968599
308,0.19506059321414804,0.18175629240028934
309,0.19562747926188107,0.18228902683001924
310,0.19619396607485373,0.18282141441201905
311,0.1967600539342309,0.18335345537211112
312,0.1973257431209794,0.18388514993597094
313,0.19789103391586804,0.18441649832912677
314,0.1984559265994681,0.1849475007769601
315,0.19902042145215293,0.18547815750470598
316,0.19958451875409877,0.18600846873745247
317,0.20014821878528455,0.1865384347001413
318,0.20071152182549168,0.18706805561756745
319,0.20127442815430485,0.18759733171437998
320,0.2018369380511117,0.1881262632150814
321,0.2023990517951032,0.18865485034402807
322,0.20296076966527354,0.18918309332543026
323,0.2035220919404207,0.18971099238335243
324,0.20408301889914593,0.190238547741713
325,0.20464355081985475,0.19076575962428466
326,0.20520368798075617,0.1912926282546944
327,0.20576343065986347,0.19181915385642367
328,0.20632277913499408,0.19234533665280817
329,0.20688173368376994,0.1928711768670387
330,0.20744029458361724,0.19339667472216016
331,0.20799846211176687,0.19392183044107258
332,0.20855623654525457,0.1944466442465309
333,0.2091136181609209,0.19497111636114473
334,0.20967060723541142,0.19549524700737908
335,0.21022720404517692,0.19601903640755391
336,0.2107834088664735,0.19654248478384462
337,0.2113392219753626,0.1970655923582817
338,0.21189464364771138,0.1975883593527512
339,0.21244967415919258,0.1981107859889948
340,0.21300431378528495,0.19863287248860984
341,0.21355856280127317,0.1991546190730491
342,0.21411242148224796,0.19967602596362133
343,0.21466589010310644,0.2001970933814915
344,0.21521896893855197,0.20071782154768003
345,0.21577165826309463,0.2012382106830638
346,0.21632395835105112,0.2017582610083759
347,0.2168758694765448,0.20227797274420545
348,0.21742739191350613,0.2027973461109983
349,0.21797852593567268,0.20331638132905638
350,0.2185292718165892,0.20383507861853856
351,0.2190796298296077,0.20435343819946017
352,0.2196296002478877,0.20487146029169323
353,0.22017918334439646,0.20538914511496675
354,0.22072837939190892,0.20590649288886675
355,0.22127718866300794,0.20642350383283603
356,0.2218256114300844,0.20694017816617472
357,0.2223736479653372,0.20745651610804006
358,0.22292129854077392,0.20797251787744675
359,0.2234685634282103,0.20848818369326672
360,0.22401544289927056,0.20900351377422943
361,0.22456193722538775,0.20951850833892216
362,0.22510804667780404,0.2100331676057895
363,0.22565377152756994,0.21054749179313403
364,0.22619911204554566,0.21106148111911638
365,0.22674406850240048,0.2115751358017547
366,0.2272886411686128,0.21208845605892557
367,0.22783283031447088,0.21260144210836351
368,0.22837663621007254,0.21311409416766136
369,0.2289200591253252,0.2136264124542704
370,0.22946309932994635,0.2141383971855001
371,0.2300057570934636,0.21465004857851855
372,0.2305480326852145,0.2151613668503526
373,0.23108992637434722,0.2156723522178875
374,0.23163143842982004,0.21618300489786746
375,0.23217256912040218,0.21669332510689576
376,0.23271331871467338,0.21720331306143426
377,0.23325368748102415,0.21771296897780412
378,0.2337936756876562,0.21822229307218577
379,0.2343332836025821,0.21873128556061872
380,0.23487251149362598,0.2192399466590017
381,0.23541135962842308,0.21974827658309315
382,0.23594982827442035,0.22025627554851102
383,0.23648791769887623,0.2207639437707325
384,0.23702562816886097,0.221271281465095
385,0.23756295995125687,0.2217782888467954
386,0.23809991331275804,0.22228496613089066
387,0.23863648851987107,0.22279131353229753
388,0.2391726858389147,0.22329733126579288
389,0.23970850553601997,0.223803019546014
390,0.24024394787713066,0.224308378587458
391,0.24077901312800332,0.22481340860448273
392,0.24131370155420717,0.2253181098113063
393,0.2418480134211246,0.2258224824220073
394,0.24238194899395082,0.2263265266505251
395,0.2429155085376945,0.22683024271065955
396,0.2434486923171777,0.2273336308160716
397,0.24398150059703572,0.22783669118028282
398,0.2445139336417178,0.22833942401667595
399,0.2450459917154868,0.22884182953849463
400,0.24557767508241934,0.22934390795884385
401,0.24610898400640624,0.2298456594906898
402,0.24663991875115243,0.2303470843468598
403,0.24717047958017724,0.23084818274004293
404,0.24770066675681401,0.23134895488278961
405,0.24823048054421115,0.23184940098751183
406,0.2487599212053314,0.23234952126648356
407,0.24928898900295238,0.23284931593184022
408,0.24981768419966666,0.23334878519557922
409,0.250346007057882,0.2338479292695601
410,0.25087395783982114,0.2343467483655044
411,0.2514015368075223,0.23484524269499563
412,0.25192874422283906,0.23534341246947976
413,0.25245558034744064,0.235841257900265
414,0.252982045442812,0.23633877919852198
415,0.253508139770254,0.23683597657528377
416,0.2540338635908832,0.23733285024144635
417,0.25455921716563257,0.23782940040776812
418,0.2550842007552513,0.23832562728487028
419,0.2556088146203047,0.23882153108323678
420,0.2561330590211748,0.23931711201321493
421,0.25665693421806013,0.2398123702850148
422,0.2571804404709761,0.24030730610870954
423,0.25770357803975485,0.2408019196942358
424,0.2582263471840457,0.24129621125139322
425,0.25874874816331495,0.24179018098984506
426,0.2592707812368461,0.24228382911911794
427,0.25979244666374046,0.24277715584860238
428,0.26031374470291635,0.2432701613875521
429,0.26083467561311013,0.24376284594508502
430,0.26135523965287577,0.24425520973018244
431,0.261875437080585,0.2447472529516901
432,0.26239526815442804,0.24523897581831744
433,0.26291473313241287,0.2457303785386381
434,0.26343383227236583,0.24622146132109002
435,0.26395256583193183,0.24671222437397522
436,0.26447093406857414,0.2472026679054602
437,0.26498893723957506,0.2476927921235761
438,0.26550657560203517,0.24818259723621838
439,0.2660238494128745,0.24867208345114733
440,0.2665407589288318,0.24916125097598774
441,0.267057304406465,0.2496501000182294
442,0.2675734861021518,0.250138630785227
443,0.26808930427208877,0.2506268434842003
444,0.2686047591722923,0.25111473832223385
445,0.2691198510585985,0.25160231550627754
446,0.2696345801866633,0.2520895752431468
447,0.27014894681196266,0.25257651773952194
448,0.2706629511897922,0.2530631432019491
449,0.27117659357526847,0.2535494518368395
450,0.2716898742233276,0.2540354438504705
451,0.27220279338872677,0.2545211194489848
452,0.2727153513260433,0.255006478838391
453,0.27322754828967555,0.2554915222245634
454,0.2737393845338426,0.25597624981324263
455,0.2742508603125844,0.25646066181003513
456,0.27476197587976203,0.2569447584204134
457,0.27527273148905795,0.25742853984971625
458,0.2757831273939758,0.25791200630314903
459,0.27629316384784075,0.25839515798578294
460,0.2768028411037995,0.25887799510255627
461,0.27731215941482046,0.2593605178582735
462,0.277821119033694,0.259842726457606
463,0.27832972021303237,0.2603246211050916
464,0.27883796320527,0.26080620200513505
465,0.2793458482626634,0.2612874693620083
466,0.2798533756372915,0.26176842337984996
467,0.28036054558105583,0.2622490642626659
468,0.2808673583456802,0.2627293922143291
469,0.28137381418271146,0.26320940743858
470,0.28187991334351925,0.2636891101390261
471,0.282385656079296,0.2641685005191423
472,0.28289104264105736,0.2646475787822714
473,0.2833960732796421,0.2651263451316237
474,0.28390074824571265,0.26560479977027684
475,0.2844050677897545,0.2660829429011765
476,0.28490903216207686,0.26656077472713646
477,0.2854126416128129,0.267038295450838
478,0.2859158963919194,0.2675155052748308
479,0.2864187967491769,0.2679924044015324
480,0.2869213429341907,0.2684689930332288
481,0.2874235351963895,0.268945271372074
482,0.2879253737850269,0.2694212396200907
483,0.28842685894918085,0.26989689797916994
484,0.2889279909377537,0.2703722466510712
485,0.28942876999947276,0.2708472858374227
486,0.28992919638288983,0.2713220157397215
487,0.2904292703363821,0.2717964365593333
488,0.2909289921081515,0.27227054849749266
489,0.29142836194622523,0.2727443517553033
490,0.291927380098456,0.27321784653373804
491,0.2924260468125218,0.2736910330336385
492,0.2929243623359261,0.27416391145571595
493,0.29342232691599834,0.2746364820005507
494,0.2939199407998935,0.2751087448685926
495,0.2944172042345926,0.275580700260161
496,0.2949141174669029,0.2760523483754448
497,0.29541068074345744,0.27652368941450256
498,0.29590689431071604,0.2769947235772625
499,0.29640275841496466,0.2774654510635228
500,0.2968982733023158,0.2779358720729517
501,0.29739343921870875,0.278405986805087
502,0.29788825640990946,0.27887579545933683
503,0.298382725121511,0.2793452982349798
504,0.29887684559893335,0.2798144953311642
505,0.2993706180874236,0.280283386946909
506,0.29986404283205614,0.2807519732811036
507,0.30035712007773296,0.2812202545325079
508,0.3008498500691834,0.28168823089975215
509,0.3013422330509643,0.2821559025813376
510,0.3018342692674606,0.2826232697756361
511,0.30232595896288494,0.28309033268089046
512,0.302817302381278,0.28355709149521413
513,0.30330829976650864,0.284023546416592
514,0.30379895136227375,0.2844896976428797
515,0.304289257412099,0.2849555453718041
516,0.30477921815933817,0.2854210898009637
517,0.30526883384717385,0.2858863311278278
518,0.3057581047186173,0.28635126954973744
519,0.30624703101650874,0.2868159052639052
520,0.30673561298351726,0.2872802384674151
521,0.307223850862141,0.2877442693572232
522,0.30771174489470754,0.28820799813015674
523,0.30819929532337353,0.2886714249829153
524,0.3086865023901253,0.28913455011207023
525,0.3091733663367786,0.2895973737140648
526,0.30965988740497896,0.29005989598521464
527,0.31014606583620175,0.2905221171217073
528,0.31063190187175227,0.29098403731960265
529,0.31111739575276565,0.29144565677483314
530,0.3116025477202077,0.29190697568320334
531,0.312087358014874,0.2923679942403905
532,0.3125718268773908,0.29282871264194454
533,0.3130559545482149,0.2932891310832878
534,0.31353974126763373,0.2937492497597157
535,0.3140231872757655,0.2942090688663964
536,0.31450629281255926,0.29466858859837086
537,0.3149890581177951,0.29512780915055314
538,0.3154714834310842,0.29558673071773045
539,0.3159535689918692,0.2960453534945632
540,0.3164353150394239,0.29650367767558483
541,0.3169167218128536,0.29696170345520245
542,0.3173977895510951,0.2974194310276964
543,0.3178785184929174,0.2978768605872205
544,0.31835890887692075,0.29833399232780244
545,0.31883896094153785,0.2987908264433432
546,0.3193186749250331,0.2992473631276177
547,0.3197980510655033,0.29970360257427475
548,0.32027708960087764,0.30015954497683706
549,0.3207557907689176,0.3006151905287012
550,0.32123415480721706,0.3010705394231381
551,0.32171218195320306,0.30152559185329253
552,0.322189872444135,0.30198034801218376
553,0.32266722651710533,0.3024348080927053
554,0.32314424440903955,0.302888972287625
555,0.32362092635669615,0.3033428407895853
556,0.3240972725966672,0.30379641379110334
557,0.32457328336537783,0.3042496914845706
558,0.3250489588990869,0.3047026740622535
559,0.3255242994338866,0.3051553617162933
560,0.3259993052057032,0.30560775463870615
561,0.3264739764502965,0.30605985302138305
562,0.32694831340326047,0.3065116570560903
563,0.32742231630002305,0.3069631669344691
564,0.3278959853758464,0.307414382848036
565,0.32836932086582715,0.3078653049881829
566,0.32884232300489613,0.3083159335461769
567,0.3293149920278188,0.30876626871316093
568,0.3297873281691952,0.3092163106801531
569,0.33025933166346055,0.3096660596380474
570,0.33073100274488443,0.3101155157776133
571,0.3312023416475717,0.3105646792894964
572,0.33167334860546227,0.31101355036421785
573,0.33214402385233144,0.311462129192175
574,0.33261436762178975,0.311910415963641
575,0.33308438014728337,0.31235841086876526
576,0.33355406166209367,0.3128061140975734
577,0.3340234123993382,0.31325352583996746
578,0.3344924325919699,0.31370064628572536
579,0.3349611224727782,0.31414747562450207
580,0.33542948227438807,0.31459401404582865
581,0.3358975122292609,0.3150402617391129
582,0.3363652125696943,0.31548621889363937
583,0.3368325835278223,0.31593188569856934
584,0.3372996253356155,0.3163772623429407
585,0.337766338224881,0.31682234901566864
586,0.33823272242726277,0.31726714590554506
587,0.33869877817424154,0.3177116532012392
588,0.3391645056971351,0.31815587109129717
589,0.33962990522709835,0.31859979976414265
590,0.34009497699512337,0.3190434394080762
591,0.34055972123203937,0.31948679021127635
592,0.3410241381685135,0.3199298523617986
593,0.34148822803504986,0.3203726260475763
594,0.3419519910619905,0.3208151114564205
595,0.34241542747951537,0.32125730877601955
596,0.3428785375176422,0.3216992181939401
597,0.34334132140622653,0.32214083989762643
598,0.3438037793749623,0.3225821740744007
599,0.3442659116533817,0.3230232209114635
600,0.3447277184708549,0.323463980595893
601,0.34518920005659115,0.323904453314646
602,0.3456503566396376,0.32434463925455737
603,0.34611118844888045,0.32478453860234036
604,0.3465716957130448,0.3252241515445867
605,0.3470318786606945,0.32566347826776676
606,0.34749173752023244,0.32610251895822906
607,0.34795127251990066,0.3265412738022013
608,0.3484104838877805,0.3269797429857897
609,0.3488693718517927,0.3274179266949794
610,0.3493279366396973,0.32785582511563427
611,0.3497861784790942,0.32829343843349734
612,0.3502440975974229,0.32873076683419067
613,0.3507016942219626,0.3291678105032154
614,0.35115896857983253,0.3296045696259521
615,0.3516159208979921,0.33004104438766024
616,0.3520725514032407,0.33047723497347914
617,0.3525288603222181,0.3309131415684273
618,0.3529848478814044,0.331348764357403
619,0.3534405143071201,0.3317841035251836
620,0.3538958598255266,0.33221915925642687
621,0.35435088466262576,0.3326539317356698
622,0.3548055890442604,0.3330884211473295
623,0.35525997319611424,0.33352262767570307
624,0.3557140373437121,0.3339565515049673
625,0.3561677817124199,0.3343901928191795
626,0.3566212065274449,0.33482355180227663
627,0.35707431201383577,0.33525662863807637
628,0.35752709839648267,0.33568942351027664
629,0.35797956590011726,0.3361219366024554
630,0.35843171474931323,0.3365541680980715
631,0.35888354516848586,0.3369861181804641
632,0.3593350573818924,0.3374177870328531
633,0.3597862516136322,0.3378491748383392
634,0.36023712808764696,0.33828028177990366
635,0.36068768702772025,0.3387111080404087
636,0.3611379286574785,0.33914165380259764
637,0.36158785320039044,0.3395719192490946
638,0.3620374608797673,0.34000190456240487
639,0.36248675191876323,0.34043160992491506
640,0.3629357265403751,0.3408610355188927
641,0.36338438496744285,0.34129018152648705
642,0.3638327274226495,0.3417190481297284
643,0.364280754128521,0.34214763551052896
644,0.36472846530742686,0.342575943850682
645,0.36517586118157985,0.34300397333186294
646,0.36562294197303635,0.3434317241356284
647,0.3660697079036961,0.3438591964434172
648,0.3665161591953028,0.34428639043654996
649,0.36696229606944397,0.344713306296229
650,0.36740811874755097,0.345139944203539
651,0.36785362745089945,0.34556630433944635
652,0.36829882240060874,0.34599238688480005
653,0.368743703817643,0.3464181920203312
654,0.36918827192281045,0.34684371992665297
655,0.36963252693676385,0.3472689707842612
656,0.3700764690800006,0.3476939447735343
657,0.37052009857286283,0.348118642074733
658,0.3709634156355376,0.34854306286800085
659,0.3714064204880565,0.34896720733336395
660,0.3718491133502966,0.34939107565073124
661,0.37229149444197984,0.3498146679998947
662,0.37273356398267365,0.3502379845605291
663,0.3731753221917906,0.35066102551219214
664,0.373616769288589,0.35108379103432485
665,0.37405790549217244,0.35150628130625117
666,0.37449873102149045,0.3519284965071785
667,0.37493924609533813,0.3523504368161974
668,0.3753794509323567,0.3527721024122821
669,0.3758193457510334,0.35319349347428985
670,0.3762589307697014,0.35361461018096196
671,0.3766982062065404,0.35403545271092307
672,0.3771371722795761,0.3544560212426814
673,0.37757582920668087,0.35487631595462943
674,0.3780141772055736,0.35529633702504293
675,0.3784522164938199,0.35571608463208193
676,0.3788899472888322,0.35613555895379045
677,0.3793273698078694,0.3565547601680965
678,0.3797644842680381,0.3569736884528124
679,0.3802012908862914,0.35739234398563435
680,0.38063778987942976,0.3578107269441433
681,0.3810739814641013,0.35822883750580425
682,0.381509865856801,0.35864667584796683
683,0.3819454432738718,0.35906424214786514
684,0.3823807139315041,0.35948153658261794
685,0.38281567804573613,0.35989855932922865
686,0.3832503358324538,0.3603153105645853
687,0.38368468750739126,0.360731790465461
688,0.38411873328613055,0.3611479992085137
689,0.3845524733841018,0.3615639369702862
690,0.3849859080165836,0.3619796039272064
691,0.38541903739870287,0.3623950002555876
692,0.38585186174543484,0.3628101261316278
693,0.3862843812716038,0.3632249817314108
694,0.38671659619188226,0.3636395672309054
695,0.3871485067207918,0.36405388280596607
696,0.3875801130727029,0.36446792863233257
697,0.38801141546183504,0.3648817048856303
698,0.3884424141022568,0.3652952117413706
699,0.38887310920788587,0.36570844937494995
700,0.38930350099248967,0.3661214179616513
701,0.38973358966968485,0.3665341176766431
702,0.39016337545293744,0.36694654869497967
703,0.39059285855556347,0.3673587111916017
704,0.3910220391907284,0.36777060534133554
705,0.391450917571448,0.36818223131889427
706,0.3918794939105875,0.36859358929887664
707,0.3923077684208628,0.3690046794557682
708,0.39273574131483935,0.3694155019639406
709,0.3931634128049334,0.3698260569976519
710,0.39359078310341145,0.37023634473104716
711,0.3940178524223904,0.37064636533815754
712,0.3944446209738379,0.37105611899290125
713,0.39487108896957235,0.37146560586908306
714,0.3952972566212627,0.3718748261403947
715,0.3957231241404293,0.3722837799804146
716,0.396148691738443,0.37269246756260854
717,0.3965739596265263,0.3731008890603291
718,0.39699892801575254,0.3735090446468161
719,0.39742359711704656,0.37391693449519636
720,0.39784796714118476,0.37432455877848436
721,0.3982720382987949,0.3747319176695817
722,0.39869581080035654,0.37513901134127725
723,0.3991192848562011,0.3755458399662478
724,0.39954246067651156,0.3759524037170573
725,0.3999653384713232,0.3763587027661577
726,0.40038791845052313,0.37676473728588833
727,0.4008102008238509,0.3771705074484766
728,0.40123218580089803,0.37757601342603764
729,0.4016538735911088,0.3779812553905746
730,0.4020752644037796,0.3783862335139785
731,0.40249635844805987,0.3787909479680286
732,0.4029171559329512,0.37919539892439236
733,0.4033376570673085,0.3795995865546252
734,0.4037578620598393,0.38000351103017116
735,0.40417777111910436,0.38040717252236256
736,0.40459738445351723,0.3808105712024199
737,0.405016702271345,0.38121370724145276
738,0.405435724780708,0.3816165808104588
739,0.40585445218957983,0.3820191920803244
740,0.40627288470578793,0.38242154122182515
741,0.40669102253701295,0.3828236284056249
742,0.40710886589078976,0.3832254538022768
743,0.4075264149745067,0.3836270175822225
744,0.4079436699954063,0.3840283199157931
745,0.40836063116058485,0.3844293609732087
746,0.4087772986769932,0.38483014092457835
747,0.40919367275143603,0.3852306599399008
748,0.4096097535905726,0.3856309181890636
749,0.41002554140091674,0.386030915841844
750,0.41044103638883656,0.3864306530679086
751,0.4108562387605549,0.38683013003681377
752,0.41127114872214965,0.38722934691800504
753,0.41168576647955313,0.38762830388081804
754,0.41210009223855304,0.38802700109447796
755,0.4125141262047919,0.38842543872809987
756,0.4129278685837674,0.3888236169506887
757,0.41334131958083264,0.3892215359311392
758,0.41375447940119614,0.38961919583823645
759,0.4141673482499215,0.3900165968406555
760,0.4145799263319285,0.39041373910696153
761,0.41499221385199225,0.39081062280560996
762,0.41540421101474345,0.3912072481049468
763,0.4158159180246692,0.39160361517320796
764,0.4162273350861122,0.39199972417852036
765,0.4166384624032715,0.392395575288901
766,0.4170493001802019,0.39279116867225794
767,0.4174598486208151,0.39318650449638937
768,0.4178701079288788,0.3935815829289847
769,0.41828007830801717,0.393976404137624
770,0.4186897599617112,0.39437096828977825
771,0.4190991530932985,0.39476527555280927
772,0.41950825790597324,0.3951593260939701
773,0.41991707460278693,0.3955531200804048
774,0.4203256033866476,0.3959466576791485
775,0.4207338444603209,0.39633993905712783
776,0.42114179802642915,0.39673296438116057
777,0.4215494642874523,0.3971257338179559
778,0.4219568434457278,0.39751824753411447
779,0.4223639357034501,0.3979105056961284
780,0.4227707412626719,0.3983025084703816
781,0.423177260325303,0.39869425602314956
782,0.4235834930931115,0.3990857485205994
783,0.42398943976772296,0.3994769861287901
784,0.42439510055062146,0.3998679690136727
785,0.4248004756431486,0.40025869734109
786,0.42520556524650466,0.4006491712767768
787,0.425610369561748,0.4010393909863602
788,0.42601488878979543,0.4014293566353593
789,0.4264191231314223,0.40181906838918546
790,0.4268230727872623,0.4022085264131424
791,0.4272267379578083,0.40259773087242623
792,0.4276301188434115,0.4029866819321253
793,0.4280332156442824,0.4033753797572207
794,0.4284360285604901,0.4037638245125861
795,0.4288385577919632,0.4041520163629877
796,0.42924080353848926,0.4045399554730845
797,0.4296427659997152,0.40492764200742837
798,0.4300444453751472,0.4053150761304639
799,0.43044584186415114,0.4057022580065286
800,0.4308469556659523,0.40608918779985315
801,0.43124778697963606,0.40647586567456107
802,0.431648336004147,0.4068622917946694
803,0.43204860293829006,0.40724846632408807
804,0.4324485879807298,0.4076343894266202
805,0.43284829132999136,0.4080200612659628
806,0.43324771318445965,0.4084054820057056
807,0.4336468537423799,0.4087906518093324
808,0.4340457132018578,0.40917557084022016
809,0.43444429176085975,0.40956023926163976
810,0.43484258961721234,0.40994465723675566
811,0.435240606968603,0.4103288249286261
812,0.43563834401258006,0.41071274250020307
813,0.4360358009465526,0.4110964101143325
814,0.4364329779677907,0.4114798279337545
815,0.4368298752734253,0.4118629961211029
816,0.43722649306044903,0.41224591483890594
817,0.43762283152571524,0.4126285842495858
818,0.4380188908659389,0.41301100451545913
819,0.4384146712776965,0.4133931757987367
820,0.43881017295742597,0.4137750982615237
821,0.43920539610142684,0.41415677206582
822,0.43960034090586053,0.4145381973735198
823,0.43999500756675036,0.4149193743464119
824,0.4403893962799814,0.41530030314617983
825,0.4407835072413009,0.41568098393440167
826,0.4411773406463182,0.4160614168725506
827,0.441570896690505,0.41644160212199455
828,0.4419641755691951,0.41682153984399617
829,0.44235717747758485,0.41720123019971345
830,0.4427499026107333,0.4175806733501992
831,0.44314235116356193,0.4179598694564016
832,0.44353452333085497,0.418338818679164
833,0.4439264193072595,0.41871752117922467
834,0.4443180392872855,0.4190959771172178
835,0.4447093834653061,0.4194741866536724
836,0.44510045203555726,0.41985214994901354
837,0.44549124519213834,0.4202298671635615
838,0.44588176312901207,0.4206073384575322
839,0.4462720060400045,0.42098456399103734
840,0.44666197411880504,0.4213615439240843
841,0.44705166755896675,0.4217382784165763
842,0.4474410865539067,0.42211476762831257
843,0.44783023129690525,0.4224910117189882
844,0.4482191019811069,0.4228670108481941
845,0.4486076987995202,0.4232427651754177
846,0.44899602194501775,0.42361827486004233
847,0.449384071610336,0.4239935400613476
848,0.4497718479880761,0.4243685609385094
849,0.45015935127070317,0.4247433376506
850,0.4505465816505473,0.425117870356588
851,0.4509335393198024,0.4254921592153388
852,0.4513202244705278,0.42586620438561407
853,0.4517066372946469,0.42624000602607215
854,0.4520927779839484,0.4266135642952682
855,0.45247864673008587,0.42698687935165414
856,0.4528642437245777,0.4273599513535786
857,0.4532495691588073,0.4277327804592873
858,0.4536346232240239,0.4281053668269227
859,0.4540194061113414,0.42847771061452455
860,0.4544039180117394,0.42884981198002947
861,0.45478815911606296,0.4292216710812715
862,0.4551721296150226,0.4295932880759816
863,0.45555582969919495,0.4299646631217884
864,0.4559392595590219,0.43033579637621755
865,0.45632241938481155,0.43070668799669243
866,0.4567053093667378,0.43107733814053384
867,0.4570879296948408,0.43144774696496
868,0.4574702805590266,0.43181791462708696
869,0.4578523621490679,0.4321878412839284
870,0.45823417465460325,0.4325575270923957
871,0.45861571826513814,0.4329269722092982
872,0.4589969931700443,0.43329617679134314
873,0.45937799955855996,0.43366514099513576
874,0.4597587376197906,0.4340338649771791
875,0.460139207542708,0.43440234889387463
876,0.4605194095161511,0.43477059290152187
877,0.4608993437288259,0.4351385971563183
878,0.4612790103693052,0.4355063618143602
879,0.46165840962602944,0.435873887031642
880,0.46203754168730593,0.4362411729640563
881,0.46241640674130957,0.4366082197673946
882,0.46279500497608284,0.43697502759734685
883,0.4631733365795355,0.43734159660950156
884,0.4635514017394452,0.4377079269593459
885,0.4639292006434572,0.43807401880226604
886,0.4643067334790849,0.43843987229354675
887,0.4646840004337093,0.4388054875883717
888,0.4650610016945794,0.43917086484182366
889,0.4654377374488128,0.4395360042088844
890,0.4658142078833948,0.43990090584443475
891,0.4661904131851793,0.4402655699032547
892,0.4665663535408885,0.44062999654002344
893,0.46694202913711313,0.4409941859093196
894,0.4673174401603126,0.44135813816562086
895,0.4676925867968148,0.4417218534633047
896,0.4680674692328166,0.442085331956648
897,0.46844208765438367,0.4424485737998268
898,0.46881644224745056,0.44281157914691727
899,0.469190533197821,0.44317434815189505
900,0.4695643606911677,0.4435368809686355
901,0.46993792491303277,0.4438991777509138
902,0.4703112260488276,0.4442612386524052
903,0.47068426428383303,0.4446230638266846
904,0.47105703980319935,0.44498465342722715
905,0.47142955279194654,0.44534600760740795
906,0.47180180343496414,0.44570712652050226
907,0.4721737919170116,0.44606801031968557
908,0.4725455184227182,0.44642865915803376
909,0.47291698313658326,0.4467890731885227
910,0.4732881862429761,0.44714925256402904
911,0.47365912792613607,0.44750919743732964
912,0.47402980837017317,0.4478689079611021
913,0.4744002277590672,0.44822838428792455
914,0.4747703862766689,0.4485876265702756
915,0.4751402841066992,0.4489466349605348
916,0.4755099214327497,0.4493054096109824
917,0.4758792984382828,0.4496639506737995
918,0.47624841530663165,0.45002225830106823
919,0.47661727222100025,0.4503803326447715
920,0.47698586936446363,0.4507381738567935
921,0.47735420691996777,0.4510957820889193
922,0.4777222850703301,0.4514531574928353
923,0.4780901039982388,0.45181030022012914
924,0.478457663886254,0.4521672104222897
925,0.4788249649168067,0.45252388825070733
926,0.4791920072721998,0.4528803338566736
927,0.47955879113460775,0.45323654739138186
928,0.4799253166860764,0.45359252900592684
929,0.4802915841085239,0.45394827885130484
930,0.48065759358373983,0.4543037970784142
931,0.48102334529338586,0.4546590838380544
932,0.481388839418996,0.4550141392809275
933,0.4817540761419761,0.4553689635576369
934,0.48211905564360436,0.4557235568186879
935,0.4824837781050312,0.45607791921448826
936,0.48284824370727963,0.45643205089534755
937,0.48321245263124524,0.4567859520114773
938,0.48357640505769595,0.4571396227129916
939,0.4839401011672726,0.45749306314990656
940,0.48430354114048857,0.4578462734721407
941,0.48466672515773046,0.4581992538295149
942,0.4850296533992575,0.4585520043717526
943,0.4853923260452022,0.4589045252484796
944,0.4857547432755701,0.45925681660922435
945,0.48611690527024,0.45960887860341804
946,0.48647881220896394,0.4599607113803945
947,0.4868404642713675,0.4603123150893903
948,0.4872018616369498,0.46066368987954476
949,0.48756300448508316,0.46101483589990033
950,0.48792389299501404,0.4613657532994023
951,0.4882845273458626,0.461716442226899
952,0.4886449077166224,0.4620669028311417
953,0.4890050342861616,0.4624171352607851
954,0.4893649072332218,0.462767139664387
955,0.4897245267364192,0.4631169161904083
956,0.49008389297424393,0.46346646498721356
957,0.4904430061250604,0.4638157862030705
958,0.49080186636710754,0.4641648799861503
959,0.4911604738784988,0.4645137464845279
960,0.49151882883722187,0.46486238584618167
961,0.49187693142113953,0.4652107982189936
962,0.49223478180798885,0.46555898375074944
963,0.4925923801753822,0.4659069425891389
964,0.4929497267008064,0.4662546748817551
965,0.49330682156162364,0.4666021807760955
966,0.4936636649350711,0.4669494604195614
967,0.4940202569982609,0.4672965139594579
968,0.4943765979281808,0.4676433415429947
969,0.49473268790169356,0.46798994331728505
970,0.49508852709553774,0.46833631942934684
971,0.4954441156863272,0.4686824700261022
972,0.49579945385055135,0.46902839525437734
973,0.49615454176457563,0.4693740952609031
974,0.4965093796046408,0.4697195701923148
975,0.496863967546864,0.4700648201951523
976,0.49721830576723813,0.47040984541585984
977,0.4975723944416318,0.47075464600078654
978,0.4979262337457905,0.47109922209618604
979,0.4982798238553352,0.471443573848217
980,0.4986331649457636,0.4717877014029428
981,0.4989862571924498,0.47213160490633166
982,0.49933910077064436,0.4724752845042568
983,0.49969169585547424,0.4728187403424965
984,0.5000440426219432,0.4731619725667342
985,0.5003961412449319,0.47350498132255825
986,0.5007479918991976,0.4738477667554626
987,0.5010995947593746,0.4741903290108459
988,0.501450949999974,0.47453266823401286
989,0.5018020577953844,0.47487478457017285
990,0.5021529183198714,0.47521667816444135
991,0.5025035317475777,0.4755583491618388
992,0.5028538982525235,0.4758997977072916
